Name,Affinity
dds5_enamine30574,-7.58
psl_enamine4976,-7.738
ab_enamine1768,-6.852
ab_enamine16895,-7.868
dds5_enamine42500,-7.103
dds1_enamine1714,-6.49
dds5_enamine35528,-7.771
hinge_enamine6144,-5.969
hinge_enamine3906,-7.647
ab_enamine10831,-6.607
ab_enamine13298,-6.671
dds5_enamine45101,-6.285
hinge_enamine8239,-7.097
dds5_enamine47664,-6.909
ab_enamine14178,-6.367
dds5_enamine38102,-7.087
hinge_enamine4252,-6.63
dds5_enamine1886,-7.466
dds5_enamine20999,-8.204
dds1_enamine2631,-7.389
dds5_enamine20568,-7.861
ab_enamine18360,-7.154
hinge_enamine22540,-7.191
dds5_enamine33721,-8.166
dds5_enamine47135,-7.538
ab_enamine7122,-7.508
dds5_enamine36892,-6.765
hinge_enamine5659,-9.136
ab_enamine24892,-8.113
ab_enamine27326,-8.235
ab_enamine23803,-7.87
dds5_enamine42458,-7.66
dds5_enamine12171,-7.855
ab_enamine18231,-6.639
dds5_enamine31253,-7.008
dds5_enamine19252,-6.334
ab_enamine7716,-7.155
psl_enamine5698,-6.953
dds5_enamine2389,-7.771
ab_enamine15947,-7.17
dds1_enamine2153,-6.697
dds5_enamine47538,-8.45
hinge_enamine23814,-8.744
ab_enamine21229,-8.681
ab_enamine21966,-7.204
ab_enamine25876,-7.397
hinge_enamine16288,-7.938
ab_enamine11827,-7.162
ab_enamine24731,-7.065
dds5_enamine26781,-6.785
ab_enamine8959,-7.404
dds5_enamine30172,-8.841
hinge_enamine9141,-6.944
dds5_enamine403,-7.154
dds5_enamine34100,-6.484
dds5_enamine23586,-7.333
dds5_enamine48082,-8.421
dds5_enamine17487,-7.78
dds1_enamine10044,-8.973
dds5_enamine3285,-7.732
psl_enamine3731,-7.892
hinge_enamine22842,-8.104
hinge_enamine15355,-7.694
hinge_enamine20362,-8.089
hinge_enamine16537,-6.776
dds5_enamine44246,-7.262
dds1_enamine6292,-8.014
hinge_enamine9780,-8.332
hinge_enamine8796,-7.333
hinge_enamine1944,-8.666
dds5_enamine36126,-7.294
ab_enamine26229,-7.381
dds5_enamine40232,-6.69
dds1_enamine1661,-7.458
dds5_enamine32298,-9.067
dds5_enamine18286,-6.923
hinge_enamine23057,-6.642
ab_enamine227,-6.681
dds1_enamine619,-7.989
dds5_enamine42310,-6.828
dds1_enamine6625,-7.636
dds5_enamine38263,-7.021
hinge_enamine16215,-7.741
psl_enamine5313,-7.621
psl_enamine3144,-6.3
psl_enamine3077,-7.471
dds1_enamine3098,-8.118
ab_enamine5949,-7.505
hinge_enamine9552,-9.333
dds5_enamine100,-8.113
dds1_enamine7686,-7.073
dds1_enamine8189,-7.906
dds5_enamine26977,-6.359
dds5_enamine18963,-6.49
dds1_enamine4398,-6.48
dds5_enamine26006,-8.032
dds5_enamine36545,-8.556
dds5_enamine25669,-5.92
hinge_enamine4298,-6.933
hinge_enamine4680,-8.901
dds5_enamine5455,-6.615
ab_enamine6439,-7.804
dds1_enamine8817,-8.588
dds5_enamine5557,-7.891
dds5_enamine7610,-6.404
dds5_enamine10369,-8.563
ab_enamine13046,-7.117
ab_enamine1083,-7.078
dds5_enamine36449,-7.818
dds5_enamine38934,-6.374
ab_enamine20930,-6.84
dds5_enamine48279,-8.336
ab_enamine5041,-6.227
hinge_enamine13825,-8.716
ab_enamine15802,-6.903
ab_enamine7920,-8.146
dds5_enamine49835,-6.935
dds5_enamine8679,-7.116
ab_enamine1289,-7.088
ab_enamine10875,-7.791
ab_enamine1649,-7.189
hinge_enamine13354,-9.395
dds5_enamine22754,-7.001
ab_enamine4697,-6.979
dds5_enamine39620,-7.651
ab_enamine10920,-6.722
hinge_enamine1120,-9.378
hinge_enamine19414,-7.934
ab_enamine26631,-7.52
dds5_enamine46526,-6.714
dds5_enamine36387,-7.013
dds5_enamine39188,-6.84
hinge_enamine23121,-7.149
dds5_enamine21109,-8.323
hinge_enamine10076,-7.909
dds5_enamine39335,-8.312
dds5_enamine46758,-8.049
ab_enamine16860,-7.399
dds5_enamine48411,-6.885
dds5_enamine49716,-6.938
dds5_enamine334,-8.385
dds5_enamine24821,-7.599
dds5_enamine33495,-8.916
ab_enamine26410,-7.611
ab_enamine17984,-6.93
dds5_enamine31691,-5.924
dds1_enamine5208,-7.367
hinge_enamine12309,-6.921
ab_enamine15499,-6.805
dds5_enamine28528,-8.543
dds5_enamine45883,-7.794
hinge_enamine2260,-8.481
dds5_enamine28698,-7.107
hinge_enamine12678,-6.913
dds5_enamine29715,-8.01
hinge_enamine8464,-7.943
ab_enamine615,-6.177
dds5_enamine3297,-6.438
hinge_enamine12801,-7.281
hinge_enamine7476,-8.143
dds5_enamine24615,-8.301
ab_enamine512,-7.313
hinge_enamine19601,-7.691
dds1_enamine886,-6.119
ab_enamine5027,-6.858
ab_enamine14812,-6.71
dds5_enamine2140,-7.853
dds5_enamine33089,-8.345
dds5_enamine25370,-7.159
dds1_enamine7962,-6.891
hinge_enamine1755,-6.184
ab_enamine11696,-6.711
dds5_enamine13535,-6.577
dds5_enamine37086,-7.442
hinge_enamine3771,-7.61
dds5_enamine4278,-7.5
dds5_enamine6999,-8.166
ab_enamine11972,-7.563
ab_enamine21182,-7.325
dds5_enamine31010,-7.608
dds5_enamine22910,-9.17
dds1_enamine2389,-6.833
dds5_enamine21901,-6.959
dds5_enamine46301,-6.805
dds1_enamine8098,-7.565
ab_enamine21764,-6.64
dds5_enamine39891,-7.157
hinge_enamine14577,-7.363
ab_enamine22835,-8.598
ab_enamine1862,-6.229
psl_enamine3557,-7.317
dds1_enamine2394,-6.265
dds5_enamine24093,-7.116
hinge_enamine15157,-7.496
dds5_enamine48807,-6.714
dds5_enamine28503,-6.745
ab_enamine8496,-6.407
psl_enamine570,-7.472
dds5_enamine36883,-7.376
dds1_enamine9807,-6.308
ab_enamine24291,-7.539
dds5_enamine47356,-7.054
dds1_enamine6157,-7.143
dds5_enamine4447,-7.17
dds5_enamine7102,-7.786
dds5_enamine26718,-7.223
dds5_enamine34840,-8.222
dds5_enamine4602,-8.114
hinge_enamine8672,-7.767
ab_enamine1949,-6.483
hinge_enamine3935,-7.101
dds5_enamine42300,-7.72
dds5_enamine24262,-6.888
hinge_enamine18697,-7.544
hinge_enamine20796,-6.734
hinge_enamine5503,-7.26
dds5_enamine24228,-6.566
ab_enamine3521,-7.47
dds5_enamine13706,-8.227
dds5_enamine11929,-8.087
psl_enamine1879,-7.259
hinge_enamine20622,-7.304
dds5_enamine2509,-6.223
dds5_enamine28566,-6.659
psl_enamine4772,-8.372
ab_enamine7573,-7.155
dds5_enamine13494,-7.177
dds5_enamine4197,-8.768
dds5_enamine42087,-7.02
dds5_enamine37452,-6.955
dds5_enamine36244,-7.278
hinge_enamine10108,-8.45
dds5_enamine49942,-8.212
hinge_enamine5383,-6.943
hinge_enamine10364,-8.535
dds5_enamine12396,-6.524
psl_enamine395,-8.965
dds5_enamine46690,-6.599
dds5_enamine3479,-8.372
dds1_enamine1589,-7.466
psl_enamine2756,-6.074
dds5_enamine8502,-8.505
dds5_enamine10001,-7.733
dds5_enamine19029,-8.073
dds5_enamine16096,-7.893
dds1_enamine50,-7.548
psl_enamine1528,-7.047
dds1_enamine3684,-6.86
hinge_enamine10051,-8.523
dds5_enamine21500,-5.865
hinge_enamine20241,-6.862
dds1_enamine1145,-8.266
hinge_enamine5693,-8.786
psl_enamine4090,-8.551
dds1_enamine8593,-7.076
dds5_enamine12062,-7.003
dds5_enamine4511,-8.578
dds5_enamine13020,-7.149
dds5_enamine25910,-7.207
dds1_enamine4415,-7.506
hinge_enamine4700,-7.905
dds1_enamine8415,-7.735
dds5_enamine44773,-6.737
dds5_enamine10161,-7.946
dds1_enamine8409,-8.756
ab_enamine22407,-6.734
dds1_enamine8401,-7.547
dds5_enamine33861,-6.414
hinge_enamine7286,-8.403
dds5_enamine2073,-7.339
ab_enamine8641,-7.131
dds1_enamine6503,-5.975
ab_enamine10057,-6.801
dds5_enamine25121,-7.336
psl_enamine5441,-7.524
dds5_enamine10349,-7.416
ab_enamine2497,-6.43
dds5_enamine34455,-7.138
ab_enamine7692,-6.818
dds5_enamine48157,-7.617
hinge_enamine626,-6.93
dds5_enamine5486,-7.167
dds5_enamine18538,-6.001
ab_enamine12323,-6.842
dds1_enamine3683,-7.087
dds5_enamine17108,-8.047
ab_enamine23694,-7.959
dds1_enamine2753,-7.269
ab_enamine18627,-8.294
dds5_enamine15772,-7.419
dds5_enamine7245,-7.235
dds5_enamine1029,-7.813
dds5_enamine33148,-8.202
dds5_enamine42900,-7.913
ab_enamine17854,-7.602
hinge_enamine23618,-7.964
ab_enamine23556,-7.581
psl_enamine3290,-6.875
hinge_enamine17908,-8.3
ab_enamine25120,-7.995
dds5_enamine32809,-6.931
dds1_enamine3064,-7.559
hinge_enamine22234,-7.757
ab_enamine25518,-7.701
ab_enamine22157,-6.717
ab_enamine21555,-6.909
hinge_enamine207,-6.229
ab_enamine18640,-6.439
dds5_enamine7210,-7.606
hinge_enamine23868,-7.497
hinge_enamine22410,-7.235
dds5_enamine35363,-6.966
dds5_enamine33544,-7.122
dds5_enamine29886,-7.355
dds5_enamine28956,-7.155
dds5_enamine32526,-6.8
ab_enamine12072,-8.1
hinge_enamine20712,-7.503
dds5_enamine19973,-7.318
ab_enamine6693,-6.06
dds1_enamine1447,-7.003
dds5_enamine49500,-8.346
dds5_enamine34156,-7.223
dds5_enamine14578,-8.886
dds5_enamine105,-9.46
ab_enamine21061,-7.792
ab_enamine20073,-8.171
hinge_enamine6230,-7.747
dds1_enamine33,-7.753
hinge_enamine5307,-6.973
dds5_enamine46772,-5.253
dds1_enamine6933,-8.016
ab_enamine6031,-7.976
dds5_enamine15275,-8.797
psl_enamine307,-7.711
ab_enamine20370,-7.172
ab_enamine20635,-6.754
dds5_enamine38548,-8.383
dds5_enamine17084,-6.183
psl_enamine4536,-8.012
hinge_enamine7236,-6.717
hinge_enamine22285,-6.458
ab_enamine12924,-7.687
ab_enamine9392,-6.088
ab_enamine20259,-7.04
dds5_enamine661,-7.688
dds5_enamine48401,-8.253
ab_enamine17401,-7.828
dds5_enamine44361,-7.748
dds5_enamine36079,-6.861
dds1_enamine6210,-7.131
dds5_enamine27054,-7.981
ab_enamine21108,-8.087
dds1_enamine848,-7.199
dds5_enamine14045,-7.497
ab_enamine25859,-7.337
dds1_enamine7900,-7.011
dds5_enamine6585,-6.851
dds5_enamine13244,-6.828
ab_enamine7937,-7.9
ab_enamine27779,-6.808
ab_enamine24776,-9.142
ab_enamine10854,-7.998
dds5_enamine29494,-7.849
dds5_enamine22258,-6.233
dds5_enamine18254,-7.195
dds5_enamine26627,-5.923
dds1_enamine3915,-7.709
dds5_enamine12147,-6.94
hinge_enamine5023,-7.393
dds1_enamine3674,-8.072
hinge_enamine18272,-6.623
dds1_enamine5344,-7.574
dds5_enamine12935,-7.781
psl_enamine5010,-8.758
hinge_enamine17790,-6.807
ab_enamine14578,-8.552
dds5_enamine9901,-5.988
ab_enamine15883,-6.763
dds5_enamine41052,-6.755
hinge_enamine17464,-7.264
dds5_enamine30955,-6.921
dds5_enamine13359,-7.229
dds5_enamine45468,-7.502
dds5_enamine49368,-8.231
dds1_enamine4952,-6.805
ab_enamine8448,-7.625
hinge_enamine9505,-7.514
hinge_enamine11440,-6.957
dds5_enamine49817,-7.216
hinge_enamine249,-6.473
hinge_enamine1490,-7.778
ab_enamine22526,-7.187
dds5_enamine4613,-6.392
ab_enamine3306,-8.226
hinge_enamine9522,-8.208
dds5_enamine21539,-7.055
hinge_enamine16532,-7.835
dds5_enamine43349,-7.099
hinge_enamine4843,-8.929
hinge_enamine3811,-7.856
ab_enamine5189,-7.859
hinge_enamine13165,-8.895
ab_enamine13417,-7.459
ab_enamine7801,-5.675
ab_enamine6021,-6.655
ab_enamine15067,-6.665
ab_enamine4197,-5.973
dds5_enamine34580,-7.191
fda_enamine808,-5.124
dds1_enamine7580,-5.273
hinge_enamine12856,-7.77
dds5_enamine30596,-7.2
dds5_enamine38944,-6.957
dds5_enamine38889,-7.166
hinge_enamine8180,-7.403
dds5_enamine43291,-7.136
dds5_enamine41068,-7.566
dds5_enamine22198,-8.318
ab_enamine507,-6.634
dds5_enamine45725,-6.138
psl_enamine3602,-6.492
ab_enamine8216,-7.775
dds1_enamine331,-7.281
hinge_enamine17051,-7.389
dds5_enamine24225,-8.524
dds5_enamine24148,-8.319
hinge_enamine22898,-8.766
ab_enamine22579,-7.475
dds5_enamine15566,-7.22
dds5_enamine22569,-6.175
dds5_enamine8454,-7.511
ab_enamine13486,-6.656
ab_enamine7778,-7.223
hinge_enamine10851,-6.671
dds5_enamine4691,-6.959
ab_enamine14664,-7.919
hinge_enamine17446,-8.044
dds5_enamine28144,-7.623
dds5_enamine45630,-6.433
ab_enamine3102,-7.794
dds5_enamine263,-9.063
ab_enamine15640,-8.061
hinge_enamine14609,-7.187
ab_enamine3835,-7.623
ab_enamine7321,-7.727
dds5_enamine11782,-8.701
dds5_enamine8773,-8.486
dds5_enamine16409,-8.324
dds5_enamine25110,-7.145
dds5_enamine31483,-6.688
dds5_enamine30973,-7.81
ab_enamine10578,-7.451
hinge_enamine6182,-6.61
ab_enamine21008,-7.196
dds5_enamine15904,-6.792
dds5_enamine16794,-8.574
ab_enamine13909,-9.032
dds5_enamine45600,-6.022
psl_enamine4019,-5.762
dds5_enamine34859,-6.67
dds5_enamine19065,-6.482
hinge_enamine23792,-7.527
ab_enamine28616,-8.62
ab_enamine28216,-6.008
dds5_enamine45145,-8.297
ab_enamine14512,-7.248
psl_enamine4544,-7.276
ab_enamine5511,-7.777
dds5_enamine45348,-8.239
ab_enamine12071,-7.091
ab_enamine11735,-6.198
CHEMBL1171606,-8.206
ab_enamine24885,-8.001
dds5_enamine6799,-7.948
dds5_enamine49799,-7.655
hinge_enamine9453,-7.678
hinge_enamine15700,-8.891
ab_enamine26705,-7.166
ab_enamine24564,-8.826
hinge_enamine7403,-8.027
dds5_enamine29679,-6.479
dds5_enamine33988,-7.218
dds5_enamine48010,-7.606
dds5_enamine46725,-8.141
hinge_enamine13441,-8.35
dds5_enamine14283,-7.347
dds5_enamine125,-6.257
ab_enamine21962,-7.11
ab_enamine17781,-6.962
hinge_enamine5246,-7.303
hinge_enamine9347,-8.733
dds5_enamine16581,-6.837
hinge_enamine4354,-8.444
psl_enamine3043,-7.295
dds5_enamine46523,-6.541
ab_enamine10779,-7.082
psl_enamine2656,-7.329
ab_enamine26588,-7.112
ab_enamine24140,-6.726
dds5_enamine38774,-7.132
dds5_enamine25055,-8.741
psl_enamine632,-7.967
hinge_enamine21063,-10.131
hinge_enamine21957,-6.947
ab_enamine17691,-7.706
dds5_enamine34431,-7.39
psl_enamine630,-6.771
psl_enamine4378,-7.44
dds5_enamine10923,-6.603
dds5_enamine17505,-8.085
ab_enamine3770,-7.035
hinge_enamine3576,-7.641
ab_enamine2943,-7.77
ab_enamine5047,-8.065
ab_enamine7672,-7.137
ab_enamine23543,-6.599
hinge_enamine18715,-6.832
ab_enamine20335,-7.226
dds5_enamine31240,-6.487
dds5_enamine37633,-8.049
dds1_enamine5123,-8.752
dds5_enamine45142,-7.362
ab_enamine5983,-7.359
dds5_enamine24839,-7.382
hinge_enamine17123,-6.656
ab_enamine8785,-7.641
hinge_enamine22689,-6.63
dds5_enamine4999,-7.5
hinge_enamine5013,-6.378
dds1_enamine7491,-8.545
dds1_enamine8499,-6.813
hinge_enamine12111,-6.683
dds5_enamine15192,-7.279
dds5_enamine43180,-6.98
dds5_enamine12000,-7.245
psl_enamine3727,-8.193
dds1_enamine9604,-7.843
dds5_enamine44973,-7.241
dds5_enamine36540,-8.742
ab_enamine1127,-6.805
CHEMBL3969572,-7.135
ab_enamine23862,-7.817
dds5_enamine37748,-7.412
hinge_enamine3353,-7.093
dds5_enamine2265,-6.518
hinge_enamine9112,-8.476
dds1_enamine1915,-7.964
dds1_enamine8396,-7.535
dds1_enamine2949,-7.422
ab_enamine16708,-8.278
ab_enamine26949,-7.864
psl_enamine2610,-7.96
dds5_enamine42153,-7.779
hinge_enamine13148,-7.936
dds5_enamine19409,-7.008
hinge_enamine5559,-8.851
dds5_enamine40188,-7.17
dds5_enamine19010,-8.921
dds5_enamine17176,-6.553
ab_enamine28126,-6.873
ab_enamine8609,-6.589
fda_enamine1039,-7.158
hinge_enamine11516,-7.226
hinge_enamine7453,-6.461
dds5_enamine42641,-7.582
dds5_enamine46584,-7.301
ab_enamine13562,-7.681
dds5_enamine27778,-6.712
hinge_enamine20006,-8.99
dds5_enamine30331,-9.042
ab_enamine15843,-7.06
dds5_enamine10237,-6.682
ab_enamine9617,-6.545
hinge_enamine15498,-6.45
dds1_enamine7530,-7.419
ab_enamine1871,-6.877
hinge_enamine22503,-8.004
ab_enamine12755,-8.129
ab_enamine27179,-7.079
hinge_enamine2067,-6.44
hinge_enamine10745,-6.758
dds5_enamine48399,-7.016
hinge_enamine15492,-9.331
ab_enamine8769,-6.502
dds5_enamine11390,-7.31
hinge_enamine15337,-7.679
hinge_enamine14614,-8.083
ab_enamine5295,-6.98
ab_enamine24336,-7.67
ab_enamine4825,-6.876
dds5_enamine9392,-7.43
hinge_enamine10625,-8.448
ab_enamine19904,-7.882
ab_enamine14218,-6.76
hinge_enamine3321,-8.241
dds1_enamine9486,-6.895
dds5_enamine1219,-6.845
dds1_enamine1790,-6.881
dds5_enamine4194,-7.458
dds5_enamine19116,-7.202
dds5_enamine25103,-7.662
dds5_enamine43049,-7.776
dds5_enamine44628,-9.197
dds5_enamine32534,-6.147
dds5_enamine35667,-6.861
hinge_enamine9053,-7.699
dds5_enamine38413,-6.201
hinge_enamine4137,-7.577
hinge_enamine6969,-7.625
ab_enamine2857,-7.842
ab_enamine2233,-8.703
dds5_enamine8353,-7.773
dds5_enamine37830,-7.848
hinge_enamine1318,-7.444
dds5_enamine4211,-7.236
ab_enamine23218,-7.425
ab_enamine2329,-7.07
psl_enamine64,-8.531
hinge_enamine19462,-7.691
dds5_enamine32630,-7.35
ab_enamine5004,-7.654
dds5_enamine12880,-6.841
ab_enamine19403,-7.235
dds5_enamine32905,-8.029
hinge_enamine5449,-7.965
hinge_enamine7512,-6.784
dds5_enamine35535,-7.529
hinge_enamine17816,-6.406
dds5_enamine50037,-6.699
dds5_enamine49006,-6.447
dds5_enamine31312,-7.875
dds5_enamine17027,-7.293
dds5_enamine11867,-6.593
ab_enamine25895,-8.545
hinge_enamine1374,-8.86
ab_enamine15852,-6.631
ab_enamine14325,-6.188
hinge_enamine6708,-6.153
fda_enamine221,-7.741
dds5_enamine18190,-6.729
dds5_enamine23891,-6.286
dds5_enamine955,-7.084
ab_enamine4995,-6.964
hinge_enamine3854,-8.344
dds5_enamine24255,-6.713
hinge_enamine22971,-7.849
hinge_enamine1994,-7.331
hinge_enamine14712,-8.259
ab_enamine19400,-6.671
dds5_enamine41498,-6.413
psl_enamine1372,-7.632
dds5_enamine15604,-6.738
psl_enamine4186,-7.818
dds5_enamine20553,-7.658
dds1_enamine7784,-6.813
dds1_enamine1391,-7.97
dds5_enamine2873,-8.249
ab_enamine14087,-7.719
dds5_enamine44816,-6.467
ab_enamine8444,-6.133
dds5_enamine21411,-6.845
dds1_enamine6934,-8.938
ab_enamine19920,-8.32
ab_enamine26394,-6.711
ab_enamine24267,-7.38
hinge_enamine13271,-7.627
hinge_enamine4811,-7.961
dds5_enamine19502,-6.889
ab_enamine15393,-5.918
dds5_enamine25048,-7.311
dds5_enamine32696,-8.081
psl_enamine3071,-6.56
ab_enamine6125,-6.664
psl_enamine2049,-7.323
dds1_enamine4885,-7.405
dds5_enamine13587,-8.396
dds1_enamine6060,-6.714
hinge_enamine20062,-6.423
hinge_enamine9945,-7.202
hinge_enamine17879,-6.827
dds5_enamine44625,-7.327
dds1_enamine5103,-7.223
ab_enamine21420,-7.552
fda_enamine468,-6.837
dds5_enamine16641,-8.013
dds5_enamine19839,-7.333
ab_enamine9713,-7.348
dds5_enamine27131,-7.156
dds5_enamine43569,-8.357
ab_enamine7602,-6.743
dds5_enamine6424,-6.852
dds5_enamine2088,-7.172
dds5_enamine23460,-6.88
dds1_enamine4663,-7.641
ab_enamine19948,-6.942
dds1_enamine3705,-7.621
psl_enamine296,-7.528
ab_enamine21635,-7.678
dds5_enamine46064,-6.475
hinge_enamine18745,-7.992
dds5_enamine48046,-7.396
hinge_enamine1266,-7.419
CHEMBL2005936,-8.403
dds1_enamine3685,-8.178
dds5_enamine9194,-6.561
hinge_enamine6724,-7.017
psl_enamine1097,-7.918
ab_enamine26025,-7.824
hinge_enamine18014,-7.683
dds5_enamine45355,-6.974
dds1_enamine3504,-7.796
ab_enamine3828,-7.321
dds1_enamine10073,-6.409
dds1_enamine2749,-7.588
ab_enamine22698,-7.136
psl_enamine157,-7.788
hinge_enamine17020,-8.073
dds1_enamine6255,-7.703
dds5_enamine10525,-7.72
dds5_enamine13888,-6.637
dds5_enamine5500,-8.339
dds1_enamine9405,-7.121
dds5_enamine15118,-8.097
dds5_enamine42429,-6.268
dds5_enamine37608,-6.537
dds1_enamine9502,-7.634
ab_enamine19700,-8.332
ab_enamine4997,-6.987
dds5_enamine37929,-7.217
hinge_enamine2640,-8.045
dds5_enamine37679,-7.013
dds5_enamine41337,-7.02
ab_enamine24693,-7.796
dds5_enamine42000,-7.786
dds1_enamine1870,-6.887
hinge_enamine2346,-8.442
hinge_enamine20279,-8.286
ab_enamine21944,-7.256
dds5_enamine25474,-7.864
dds5_enamine12001,-7.795
dds1_enamine6961,-7.308
dds5_enamine49219,-8.305
hinge_enamine11884,-8.944
ab_enamine12099,-7.999
hinge_enamine10852,-8.154
hinge_enamine15333,-8.053
ab_enamine27510,-7.988
dds5_enamine46487,-9.093
dds5_enamine35353,-8.22
ab_enamine3156,-7.01
ab_enamine24013,-6.663
dds1_enamine1019,-6.308
dds5_enamine29841,-7.3
dds5_enamine3730,-6.4
dds1_enamine548,-8.048
ab_enamine20041,-7.814
dds1_enamine3844,-6.064
dds1_enamine37,-6.987
dds5_enamine20491,-7.953
dds5_enamine34386,-7.217
ab_enamine23386,-7.609
dds1_enamine5997,-7.336
hinge_enamine5036,-9.14
psl_enamine3669,-7.129
hinge_enamine8256,-8.507
hinge_enamine22390,-8.464
ab_enamine9335,-8.018
dds5_enamine22159,-6.701
ab_enamine17574,-9.027
psl_enamine5327,-7.869
ab_enamine10568,-7.777
ab_enamine12595,-8.602
dds5_enamine35571,-7.327
hinge_enamine18092,-7.6
dds5_enamine30170,-8.064
hinge_enamine13134,-9.503
ab_enamine2955,-6.486
dds1_enamine4021,-8.298
ab_enamine24199,-7.297
dds5_enamine42455,-6.426
dds5_enamine27239,-6.492
dds5_enamine30360,-6.552
ab_enamine19781,-7.989
dds5_enamine47914,-7.873
dds5_enamine45176,-7.622
hinge_enamine5412,-8.064
hinge_enamine7569,-7.151
dds5_enamine28907,-9.472
dds5_enamine3990,-7.441
dds5_enamine11420,-7.649
hinge_enamine3423,-7.982
dds1_enamine7828,-8.033
dds5_enamine45030,-7.636
ab_enamine28691,-8.834
psl_enamine394,-8.455
dds5_enamine15525,-6.735
ab_enamine2061,-6.82
ab_enamine8446,-6.341
dds1_enamine656,-7.656
dds5_enamine39702,-7.891
dds5_enamine8664,-7.759
dds5_enamine15996,-8.336
dds1_enamine6700,-8.169
psl_enamine375,-8.428
ab_enamine9248,-6.89
hinge_enamine5321,-7.024
psl_enamine2538,-7.469
ab_enamine64,-7.466
ab_enamine28385,-7.114
dds5_enamine48176,-6.758
psl_enamine2954,-6.582
ab_enamine15700,-6.247
dds5_enamine20252,-7.176
dds5_enamine18244,-7.431
ab_enamine2381,-7.161
hinge_enamine19903,-7.777
hinge_enamine23982,-7.633
dds5_enamine24248,-6.779
hinge_enamine139,-7.527
hinge_enamine14786,-7.05
ab_enamine26175,-8.759
dds5_enamine26875,-7.819
dds5_enamine21065,-7.527
dds5_enamine2163,-6.975
dds5_enamine47475,-7.779
dds5_enamine41577,-7.618
dds1_enamine3945,-6.33
dds1_enamine4929,-7.004
dds5_enamine46698,-7.077
hinge_enamine18865,-7.865
dds5_enamine43762,-7.619
dds5_enamine42198,-6.273
psl_enamine3945,-9.097
dds5_enamine21100,-9.147
dds5_enamine16651,-6.334
hinge_enamine6115,-7.264
ab_enamine13917,-6.784
dds5_enamine7878,-6.946
ab_enamine28624,-7.931
ab_enamine11070,-5.821
