Name,SMILES,Affinity
hinge_enamine14422,O=C(Nc1nc2ccccc2[nH]1)c1c[nH]nc1c1ccc2OCCOc2c1,-9.903
hinge_enamine20700,Cc1c(nnn1c1cccc2cccnc12)C(=O)Nc1cc(Cl)c(Cl)cn1,-9.903
hinge_enamine23897,Clc1ccc2nc(NCc3cccc4OCC(=O)Nc34)nc(c3ccccc3)c2c1,-9.895
dds5_enamine48322,Cc1ccc(cc1)c1cc(C(=O)N2CCn3c(nnc3C2)C(F)(F)F)c2ccccc2n1,-9.888
dds5_enamine479,Cc1nc2c(cccc2[nH]1)c1noc(n1)c1cc(n[nH]1)c1ccc(C)cc1,-9.886
dds5_enamine2316,O=C(NCc1cccnc1)C1COc2ccc3ccccc3c2C1,-9.885
dds5_enamine2993,N#Cc1cc2CCCc2nc1N1CCN(CC1)c1cncc2ccccc12,-9.884
hinge_enamine8511,O=C(N1CCN(CC1)c1nnnn1c1ccccc1)c1cccc2cn[nH]c12,-9.884
dds5_enamine16921,CC(Oc1ccc2CCCc2c1)c1nc(no1)c1cccc(c1)C1(C)NC(=O)NC1=O,-9.881
dds5_enamine806,Cc1c(nnn1C1CCNCC1)C(=O)Nc1cccc(c1)c1nnnn1C1CC1,-9.881
dds5_enamine21205,O=C(N1CCCC(C1)n1cc(nn1)c1cccnc1)c1cccc(c1)c1ccncc1,-9.876
psl_enamine934,Cc1ccc(Cl)cc1N1CCN(CC1)C(=O)c1cccc2c(=O)c(C)c(oc12)c1ccccc1,-9.869
ab_enamine20470,NC(=O)c1cc(cnc1N1CCC(CC1)c1nc2ccccc2[nH]1)[N+](=O)[O-],-9.868
ab_enamine23346,[O-][N+](=O)c1ccc2[nH]nc(C(=O)Nc3cccc(c3)c3nnnn3C3CC3)c2c1,-9.864
dds5_enamine692,CC1(NC(=O)NC1=O)c1cccc(CNC(=O)N2CCc3ccccc3C(C)(C)C2)c1,-9.863
hinge_enamine933,Cc1[nH]c2ccc(cc2c1C)C(=O)Nc1nc2ccccc2[nH]1,-9.857
psl_enamine5069,FC(F)(F)c1ccc(cc1)C(=O)N1CCC(CC1)n1c(=O)[nH]c2ccccc12,-9.857
dds5_enamine49868,COc1ccc(cc1)c1cc(NC(=O)c2cc(no2)c2c(F)cccc2F)ncn1,-9.855
dds1_enamine4746,Cc1nn(c2ccccc2)c2nc(ccc12)C(=O)N1CCC(CC1)C1C(=O)Nc2ccccc12,-9.855
fda_enamine610,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,-9.855
hinge_enamine23399,O=c1n(cnc2ccccc12)C1CCN(CC1)c1ncnc2[nH]ncc12,-9.855
dds5_enamine37198,O=C1Cc2cc(cc3CCCN1c23)S(=O)(=O)Nc1cc(n[nH]1)c1ccccc1,-9.853
hinge_enamine807,O=C(Nc1nc2ccccc2[nH]1)c1ccc2ccccc2n1,-9.852
hinge_enamine21527,O=C(N1CC(c2ccccc12)c1ccccc1)c1c[nH]n2c1nc(=O)c1ccccc21,-9.852
dds1_enamine2560,CC1Cc2ccccc2N1C1CCN(CC1)C(=O)C1CCCN(C1)C(=O)c1ccc2[nH]ncc2c1,-9.85
dds5_enamine21202,COc1ccc(cc1)c1cc(NC(=O)c2cc(no2)c2ccccc2Cl)ncn1,-9.85
ab_enamine27640,CC(N(C)C(=O)C1Cc2cc(Cl)ccc2O1)c1cccc(c1)[N+](=O)[O-],-9.849
hinge_enamine11375,Cc1nc(sc1C(=O)N1CCCC1c1nnc2CCCCCn12)c1cccc(Cl)c1,-9.848
dds5_enamine3517,Fc1cccc2CN(CCc12)C(=O)CCCc1nc2ccccc2c(=O)[nH]1,-9.847
hinge_enamine11057,CCn1c(=O)c(C)nc2cc(ccc12)C(=O)N1CCCC1c1nnc2CCCCCn12,-9.844
hinge_enamine11271,Cc1cc(=O)c(nn1c1ccccc1Cl)C(=O)N1CCN(Cc2nc3ccccc3s2)CC1,-9.844
hinge_enamine9281,CS(=O)(=O)c1cccc(c1)C(=O)N1CCCC1c1nnc2ccccn12,-9.841
hinge_enamine11077,Cc1sc(NC(=O)c2n[nH]c3ccccc23)nc1c1ccc(F)c(F)c1,-9.84
dds5_enamine17894,Cc1nnnn1c1cccc(NC(=O)c2ccc3ccccc3n2)c1,-9.84
hinge_enamine1737,O=c1cc(CSc2nnc3[nH]c4ccccc4n23)nc2sc3CCCCc3n12,-9.838
hinge_enamine12989,Clc1ccccc1c1nnc(CN2CCCCC2c2nc3ccccc3s2)o1,-9.838
ab_enamine25313,Cc1[nH]c2ccccc2c1CC(=O)N1CCN(CC1)c1ccc([N+](=O)[O-])c2cnccc12,-9.833
hinge_enamine5713,Cn1c(=O)ccn(CC(=O)N2CCCCC2c2nnc(o2)c2ccccc2F)c1=O,-9.829
hinge_enamine14733,Cc1c(cnn1c1cccc(Cl)c1)C(=O)N1CCCC1c1nnc2CCCCCn12,-9.828
hinge_enamine9256,Cc1ccc(s1)c1cc(C(=O)N2CCCC2c2nnc3ccccn23)c2c(C)noc2n1,-9.826
dds5_enamine37386,NC1CCCc2cc(ccc12)c1nc(no1)C1(CCC1)NC(=O)c1ccccc1,-9.824
hinge_enamine19090,Cc1nnc(o1)c1cccc(NC(=O)c2cccc3OCCOc23)c1,-9.824
dds5_enamine14786,Fc1cccc2c3CCCN(CC(=O)Nc4cccnn4)Cc3[nH]c12,-9.823
hinge_enamine18673,Clc1ccc2nc(CN3CCC(=CC3)c3c[nH]c4ncccc34)[nH]c(=O)c2c1,-9.823
dds5_enamine20521,O=C(Nc1ncc(s1)C1CCNCC1)C1CC1c1cccc2ccccc12,-9.822
hinge_enamine934,O=C(Nc1nc2ccccc2[nH]1)c1cc(no1)c1ccccc1,-9.822
hinge_enamine11699,O=c1[nH]c(CN2CCCC2c2ccc3OCCOc3c2)nc2scc(c3ccco3)c12,-9.822
dds5_enamine13857,O=C(NC1CCN(CC1)C(=O)c1ccccc1)c1cccc(NC(=O)c2ccc3[nH]cnc3c2)c1,-9.821
dds5_enamine10710,Oc1ccc(Cl)c(c1)C(=O)N1CCN(CC1)S(=O)(=O)c1ccc2[nH]c(=O)[nH]c2c1,-9.817
psl_enamine922,Nc1cccc(c1)C(=O)OCC(=O)Nc1cccc2C(=O)c3ccccc3C(=O)c12,-9.815
dds5_enamine2829,Cc1cccc(CC(=O)N2CCC(CC2)c2nnc3ccccn23)c1,-9.815
dds5_enamine9382,Cc1nc2c(cccc2[nH]1)c1noc(n1)C1CCN(CC1)C1=NS(=O)(=O)c2ccccc12,-9.814
dds5_enamine28679,C(N1CCOC2(CCc3ccccc23)C1)c1nc(no1)c1ccccc1,-9.813
dds5_enamine33147,Fc1cc2NC(=O)CCc2cc1C(=O)N1CCCC(C1)NC(=O)c1ccc2ccccc2c1,-9.811
hinge_enamine1431,CC(=O)Nc1cc(NC(=O)C)cc(c1)C(=O)N1CCC(CC1)c1c[nH]c2ncccc12,-9.811
hinge_enamine12147,Cc1cc2occ(CC(=O)N3CCC(CC3)C(=O)NCc3ccccc3)c2cc1C,-9.81
dds5_enamine19290,Cc1nn(c2ccccc2)c2sc(cc12)C(=O)Nc1cccc(c1)C(=O)NC(=O)N,-9.807
hinge_enamine16979,Cc1nc2cc(F)ccc2cc1C(=O)Nc1cccc(c1)c1nnco1,-9.805
hinge_enamine18567,O=c1n(CCc2noc(n2)c2nn[nH]c2c2ccccc2)cnc2ccccc12,-9.805
